code,nom,nb_pfas,sum_pfas,nb_producteurs,nb_utilisateurs,geom
11,Île-de-France,21860,609441.5748789933,NA,10,"list(list(c(1.9221462784913, 1.9207376717625, 1.9065549813045, 1.9064076592587, 1.8774887068591, 1.8448630603718, 1.8363839553347, 1.8014512893542, 1.7963309289573, 1.7857092863217, 1.7906352036641, 1.7786170432038, 1.7757543018107, 1.7872423006556, 1.7674104287362, 1.765322855183, 1.7458629248393, 1.7368302606076, 1.7092486767776, 1.701983609829, 1.7178604312421, 1.7148984609516, 1.689422105099, 1.6793591385148, 1.6662229993646, 1.656339110342, 1.6582325680054, 1.6495606586096, 1.6515719070139, 
1.64099001993, 1.6431906740267, 1.6298476379809, 1.6156160327829, 1.6024917313048, 1.6058633277913, 1.611774872468, 1.5823151457709, 1.5795403954022, 1.5948810579854, 1.5895382120501, 1.617804540369, 1.6264035004424, 1.6026875153092, 1.5849045861802, 1.5875973267999, 1.5803992974877, 1.5756742997058, 1.5834240899801, 1.5912058811372, 1.5837280523171, 1.5941817842602, 1.5951919881928, 1.5772727483959, 1.5815974879282, 1.5780393102494, 1.5666395741734, 1.5552126063723, 1.5462328761118, 1.5595079054893, 
1.5572530066459, 1.5385235335514, 1.5417973746939, 1.5386177797921, 1.5241021875366, 1.5128954188837, 1.5090139983632, 1.5015266013113, 1.5010590902862, 1.4966058957223, 1.5155485568584, 1.5079088220123, 1.497416022081, 1.4770931932159, 1.4706099672547, 1.4609202371105, 1.4787512905862, 1.4721822976397, 1.4577570076778, 1.4579533584639, 1.4474286969633, 1.4472851104304, 1.4608012364168, 1.4848766880401, 1.5032944474047, 1.5116006058281, 1.5217716034178, 1.5494725491086, 1.5570743762242, 1.5747375500157, 
1.6044866350314, 1.608798807603, 1.6233233619235, 1.6175344667245, 1.6470910019222, 1.655781502711, 1.6539225302112, 1.6643792614171, 1.6670168601861, 1.6769552220057, 1.6757423007191, 1.7040643483737, 1.7043588288241, 1.729662120604, 1.7341091784733, 1.7336823766846, 1.7230394537953, 1.7155761288215, 1.7258249045161, 1.7374357068856, 1.7421415990654, 1.7551705903258, 1.7775554860529, 1.7909791787819, 1.7954740881562, 1.8143979645085, 1.8265758315348, 1.8370818782543, 1.8455433838221, 1.877042152092, 
1.8852348791181, 1.894536229716, 1.931476176782, 1.9480171420872, 1.9607171629873, 1.9734431640564, 1.996823915181, 2.0045021739488, 2.0217858750717, 2.0380917348167, 2.066842351201, 2.0808850919985, 2.0915398506152, 2.0968798927064, 2.1133369040576, 2.1327402600127, 2.1645707336419, 2.157743439339, 2.1642743368285, 2.1819527991076, 2.204958905762, 2.2186458815721, 2.2354095182703, 2.2163546658105, 2.2230049777895, 2.2524813607229, 2.2622091200851, 2.2695453788487, 2.2862682227562, 2.2888064839605, 
2.2994229533516, 2.3011998615285, 2.3109304401404, 2.3222626753655, 2.3462625342946, 2.3592998527471, 2.370937678429, 2.383003341928, 2.3912847262891, 2.4153544805398, 2.4409039786288, 2.4354018020913, 2.4615068862157, 2.4817070713716, 2.4992321189629, 2.5020961933805, 2.4899295573932, 2.5310585957685, 2.5329944482474, 2.5408087122315, 2.5561550654469, 2.5520149054273, 2.5581755098966, 2.5786858654184, 2.5833038141204, 2.5905283926735, 2.6072121818235, 2.6103345312027, 2.6205306041593, 2.6332770991263, 
2.6676934960697, 2.6848013380994, 2.6921954156417, 2.6909952426863, 2.7061794650059, 2.7204862280103, 2.7324165014354, 2.7350099332564, 2.7604244593128, 2.787073783912, 2.7918697099795, 2.8090528505052, 2.8198502647929, 2.8360889289489, 2.8451483788669, 2.8557424844029, 2.8662678657136, 2.8830747436616, 2.8949485303642, 2.9015078822282, 2.9174506912143, 2.9445842533756, 2.9704735929189, 2.9747449093505, 2.9879964190903, 2.9912365557999, 3.0085155423352, 3.0295246754031, 3.0327819280137, 3.0483557770377, 
3.0573553400185, 3.0563165652026, 3.0718801833502, 3.0824299640326, 3.1019450875262, 3.1288977237115, 3.1495286898189, 3.1652303376546, 3.1568687392365, 3.1586170058803, 3.1686703252618, 3.1818447950388, 3.1821650688322, 3.1902026447151, 3.181201109614, 3.1765330296567, 3.1610292917102, 3.17167852308, 3.1836516708558, 3.2071647717724, 3.209314063913, 3.2291741613167, 3.2312127851282, 3.2441973984858, 3.2518324140274, 3.2571425774493, 3.2678473977393, 3.2845265117579, 3.3047535824542, 3.3128748032908, 
3.3130772332366, 3.3302940034825, 3.3441215555428, 3.3535717935992, 3.3663458595763, 3.3722055688435, 3.3755045418202, 3.3690076856012, 3.3828118491401, 3.3804785922907, 3.3897420595655, 3.4058488876005, 3.4032208419263, 3.4209735309142, 3.4522351731222, 3.4453621334286, 3.4619058634763, 3.4704665824993, 3.4851833721947, 3.4895742506519, 3.4849684486637, 3.4872017702391, 3.4809287140503, 3.4703815627087, 3.4544121814945, 3.4321664968613, 3.4166176467147, 3.4041649646308, 3.4104778884203, 3.4412895824977, 
3.442160723333, 3.4282111529646, 3.4094228096892, 3.4008409030783, 3.398657955437, 3.4129613380945, 3.4256695187547, 3.4358103469779, 3.440606129229, 3.4674670222781, 3.4643082791983, 3.4769690535178, 3.4658318000834, 3.4545564374114, 3.442691260176, 3.4408489379625, 3.4604317354595, 3.4531162175594, 3.4765733783329, 3.4881941587649, 3.5031842529874, 3.517498400146, 3.5190643678345, 3.54590310832, 3.555613758785, 3.5346181421224, 3.5038548704771, 3.5158639136582, 3.4975057114927, 3.4852747034173, 
3.4733827141903, 3.4655215727904, 3.4722961348839, 3.4797700428722, 3.4796007670225, 3.4591848626137, 3.4382278519026, 3.4234477695307, 3.4142391071512, 3.4053967325678, 3.4239142947726, 3.4346387383078, 3.4203545971629, 3.3883584814447, 3.3964392758484, 3.4064837519344, 3.40356672054, 3.3969885214937, 3.3919585015834, 3.4118359218741, 3.4136232739227, 3.4220792964886, 3.4147888224632, 3.4020328168494, 3.3833174045242, 3.3672130286667, 3.3627847824483, 3.3651606301927, 3.3301099431753, 3.3093216217612, 
3.3051586355523, 3.2823921646024, 3.2647767822592, 3.254386262298, 3.2328491246009, 3.2018505500023, 3.184946555144, 3.1796714598679, 3.1677335139977, 3.1398647131279, 3.1182555596676, 3.1034153439925, 3.0878411046476, 3.0605482162395, 3.0495229427782, 3.0374902381586, 3.0365741164856, 3.0158983096866, 3.0272557445779, 3.0204148507047, 3.0297705668286, 3.0249639004196, 3.0436326434308, 3.047565503762, 3.0314619630164, 3.0185660113854, 3.0189243879447, 3.0051596957479, 2.9889655342085, 2.9744704228122, 
2.9695465243882, 2.9507427471906, 2.9347445709406, 2.9363157566366, 2.8680328112418, 2.8590064128033, 2.8411949308256, 2.8252530440464, 2.8208840113898, 2.800901925208, 2.7986329461926, 2.8099458960087, 2.7989459318842, 2.7801683123181, 2.7686108994112, 2.7462653547317, 2.7414632024764, 2.7535738017345, 2.7551942761197, 2.7291489796899, 2.706543037587, 2.6722231385896, 2.6634137701321, 2.6463713950461, 2.6397379446435, 2.6026896280919, 2.5775724874953, 2.570559954027, 2.5381145999136, 2.5215119811805, 
2.4903125823631, 2.4648664700171, 2.4510870610062, 2.4442532323658, 2.4560832798883, 2.4783726996912, 2.4832322969696, 2.5063243383023, 2.5168430223759, 2.5097551291606, 2.5129645377339, 2.5229439829919, 2.5141133764865, 2.5061863934974, 2.4866525872998, 2.4690928288345, 2.4501643446939, 2.4319323869166, 2.4237621901031, 2.4178314142956, 2.4231698173532, 2.4207604700518, 2.4048123966273, 2.4026629385658, 2.3968534009104, 2.3698159145392, 2.3401550939779, 2.3276948002521, 2.312593571187, 2.2954192911964, 
2.2668923386489, 2.2535700132149, 2.2451518848313, 2.2494360700816, 2.2380428382036, 2.2463103911083, 2.2295923211201, 2.2239137900476, 2.2022520441218, 2.1982097691131, 2.185025102223, 2.1813553737363, 2.1690253806915, 2.1543896262247, 2.1557084788588, 2.1637483268763, 2.1361199958338, 2.1105944678389, 2.1137168991141, 2.1061680366894, 2.0815050149817, 2.0527138226636, 2.0493770399482, 2.0228447716486, 2.007237571012, 1.9940901445311, 1.9752915866555, 1.9666102219583, 1.959225976988, 1.9694413393402, 
1.9744919508382, 1.9823432207772, 1.9749473035511, 1.9733953665973, 1.9868237281778, 1.9763108383484, 1.966381938603, 1.9765710225943, 1.9619541453882, 1.9427703207411, 1.9305611178719, 1.925889401548, 1.9378068315128, 1.9428970138616, 1.9331248410711, 1.9304234130097, 1.9221462784913, 48.457599361977, 48.447750046159, 48.445672344539, 48.440146719021, 48.440613561663, 48.449360706547, 48.466477806902, 48.466086215218, 48.484187938277, 48.489936911612, 48.497377315443, 48.508131705459, 48.527702827198, 
48.553746336139, 48.559405546059, 48.569374568412, 48.576137031624, 48.572280930629, 48.578026100992, 48.584999462088, 48.606851120102, 48.614392276576, 48.611536250362, 48.618488989615, 48.613704063337, 48.622053121145, 48.627645882726, 48.63227092599, 48.638125076138, 48.643389970225, 48.651291198129, 48.648875085504, 48.652789464959, 48.663765432374, 48.678762670696, 48.689473861848, 48.696368116243, 48.701811808781, 48.709310708948, 48.712468154974, 48.735942039093, 48.748091646614, 48.760486506237, 
48.763296867942, 48.77360593191, 48.777559499888, 48.790504096814, 48.807168828475, 48.814866973865, 48.832130726577, 48.834218536506, 48.839707334891, 48.844358116549, 48.854999853184, 48.860864409827, 48.866183647932, 48.865075717505, 48.872431616391, 48.882055273516, 48.891575743208, 48.906685854091, 48.91547990669, 48.921794692396, 48.924752145617, 48.922585369837, 48.936627464834, 48.941051842112, 48.952678048634, 48.969344788938, 48.976406187821, 48.98376724437, 48.979551284823, 48.978791319268, 
48.975306435494, 48.986433838647, 48.998884682872, 49.018490972378, 49.026294572016, 49.03483279821, 49.04518889808, 49.053509472828, 49.062739598254, 49.0515451317, 49.059098256736, 49.074136193201, 49.068546693163, 49.072557881924, 49.069620586462, 49.078437534581, 49.08303659502, 49.077894185227, 49.086078404348, 49.093996514155, 49.124713530921, 49.130164014177, 49.145440634177, 49.153368483471, 49.178613559023, 49.202542812736, 49.21186711807, 49.229320472612, 49.232197221792, 49.22919730317, 
49.221277890399, 49.210958623685, 49.20967924589, 49.203118037941, 49.195712707137, 49.194603115202, 49.180151725276, 49.174545969477, 49.184104883007, 49.179854330047, 49.18526277584, 49.176162362964, 49.179516758866, 49.171698986367, 49.169896687357, 49.171448857663, 49.162636028533, 49.166040538631, 49.17416772145, 49.170749195544, 49.173517298241, 49.18389441504, 49.176453415327, 49.177609556506, 49.188671770161, 49.192136044555, 49.202860855132, 49.209773929407, 49.204360444701, 49.189757147704, 
49.186543761789, 49.191379169415, 49.179671393215, 49.172599185593, 49.166004802028, 49.173675958457, 49.174316445929, 49.180685270888, 49.167035850124, 49.154378017348, 49.151869445673, 49.152881479913, 49.158297463054, 49.156306628677, 49.160277559835, 49.170710377425, 49.17583535835, 49.183887047533, 49.186404768181, 49.180859736345, 49.161815854345, 49.147343950086, 49.159173609651, 49.155913004846, 49.1493504084, 49.151762413963, 49.14580411257, 49.133939040206, 49.135936921998, 49.126919463544, 
49.122269747269, 49.118887475459, 49.106359373937, 49.099597191318, 49.119245162084, 49.122242313794, 49.118627938332, 49.113947081753, 49.098381756011, 49.091952842127, 49.080706309944, 49.079653961607, 49.089061593648, 49.09494039704, 49.095141144665, 49.108372635105, 49.092495236068, 49.081070149491, 49.072098782916, 49.066575827238, 49.06530744517, 49.074886920193, 49.069856383944, 49.060452516659, 49.06296236294, 49.07527418833, 49.090226188638, 49.097537605404, 49.087367188293, 49.082987383853, 
49.084656494049, 49.070260111043, 49.070693981918, 49.076071279686, 49.077063202013, 49.085373143453, 49.079815930085, 49.081604590578, 49.088974001698, 49.074788481937, 49.072371853401, 49.084010529465, 49.091506561321, 49.085932257529, 49.089067566229, 49.08631637936, 49.093990044235, 49.101913557338, 49.11755332218, 49.112379413059, 49.108665530931, 49.106712873662, 49.100548046274, 49.099653555336, 49.086717381412, 49.080495794822, 49.076194127358, 49.062073630984, 49.052356876125, 49.046494471584, 
49.042312878135, 49.030276306398, 49.024224133711, 49.014125889695, 49.011250532749, 49.000687121653, 48.993783774365, 48.988415153607, 48.976752849115, 48.976835025435, 48.972363565032, 48.95706258101, 48.938330226813, 48.940530948472, 48.948766966256, 48.933619620679, 48.921215462331, 48.908707002968, 48.915424399696, 48.915243105496, 48.922834212302, 48.921684863018, 48.907223979388, 48.893887842681, 48.888743663179, 48.874760520568, 48.871208088242, 48.875883179755, 48.864690111949, 48.863949992871, 
48.856295042236, 48.843227318178, 48.837795469902, 48.850999590899, 48.851910309574, 48.839868156733, 48.825009748881, 48.815190371551, 48.81218578416, 48.8208976637, 48.813840024336, 48.812257770946, 48.817828781451, 48.80927626878, 48.803943061752, 48.800919300185, 48.784353883555, 48.77948500421, 48.783835572028, 48.767256400859, 48.755599281994, 48.753902050854, 48.755689536249, 48.753571711386, 48.738701946832, 48.735224220894, 48.707378088042, 48.699355347111, 48.68619250912, 48.682119139778, 
48.672503410154, 48.66307286353, 48.653009078358, 48.633955984329, 48.637329365265, 48.644795887875, 48.645682506087, 48.643365240313, 48.633470112339, 48.62806547987, 48.620285576065, 48.61035282902, 48.604807329745, 48.589782150903, 48.589954752513, 48.580426868353, 48.576873863934, 48.570484758136, 48.564913176785, 48.550623337178, 48.544709319952, 48.530740265696, 48.52833381057, 48.533559074894, 48.533468273095, 48.528014902933, 48.514360214193, 48.490251682592, 48.491547248944, 48.480409204068, 
48.463728690957, 48.45245201333, 48.438738834692, 48.434567766893, 48.424317659764, 48.421315638566, 48.414339744235, 48.413341016525, 48.390268550005, 48.389706108674, 48.39970411104, 48.394317453742, 48.382576787133, 48.372282482296, 48.372120787109, 48.376980286994, 48.372876819681, 48.377519839785, 48.374621237382, 48.36502005161, 48.370332895515, 48.364015470529, 48.368130335436, 48.375720974057, 48.371858146235, 48.372599662445, 48.366787852825, 48.349510589018, 48.358744110403, 48.357442256262, 
48.360116755131, 48.343151149375, 48.326028248436, 48.307897241414, 48.300368070976, 48.293439730003, 48.285841287403, 48.27600913901, 48.272020556142, 48.249696163103, 48.248879164003, 48.235192866522, 48.231774581507, 48.207665501246, 48.209014778073, 48.205550154363, 48.193835497978, 48.190202971569, 48.178820824383, 48.163391744884, 48.156437148324, 48.147350198136, 48.137851473794, 48.133557427837, 48.129664483454, 48.133251589253, 48.150165448323, 48.161299706681, 48.168273053171, 48.167546718776, 
48.163611325806, 48.163802955575, 48.159773038474, 48.15321134405, 48.145652570311, 48.139089867843, 48.124819235783, 48.124202437622, 48.122204261229, 48.136008390021, 48.138858805822, 48.131484417095, 48.132078323329, 48.140815681604, 48.140650823762, 48.127298388836, 48.126606179474, 48.129109351924, 48.123458807719, 48.131467936811, 48.13581808329, 48.156743847, 48.164516406945, 48.156437563961, 48.166807571121, 48.177877699501, 48.192979126229, 48.200517077101, 48.214377652405, 48.238532108957, 
48.240104494021, 48.255276432625, 48.250036886561, 48.255142430662, 48.260296420297, 48.278395078542, 48.289315551296, 48.299253278858, 48.314593139765, 48.320717653248, 48.314755298076, 48.308674310979, 48.320230117587, 48.333053330653, 48.330803657009, 48.30822244035, 48.314682212687, 48.300243238173, 48.298393903395, 48.314580917036, 48.316370632568, 48.329962148865, 48.329229232055, 48.336416239958, 48.344598562828, 48.337062877906, 48.32642865382, 48.313746373001, 48.312695907539, 48.315910610694, 
48.304493813388, 48.298436908006, 48.299247999325, 48.29694441258, 48.307245161467, 48.307635584746, 48.293603520661, 48.295470353999, 48.289753273514, 48.288080340461, 48.284688606385, 48.286584124472, 48.287202034779, 48.295582043441, 48.308685064463, 48.314231718094, 48.323163720082, 48.328312555088, 48.335258065972, 48.352974683353, 48.362141015776, 48.380270715947, 48.38158815854, 48.399385315775, 48.404321075988, 48.405651458209, 48.404126689728, 48.412741750651, 48.426390003183, 48.441083787001, 
48.442264032481, 48.453403326926, 48.457599361977)))"
